시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일
경기도 의정부시 자일동,3**,단독,8m미만,67.17,661,202006,5,"26,230",1979,호국로1694번길,
경기도 의정부시 자일동,산1*,단독,8m미만,86.55,991,202003,23,"30,500",1979,호국로1781번길,
경기도 의정부시 장암동,9*,단독,8m미만,98.91,197,202003,3,"40,000",1994,동일로,
경기도 의정부시 장암동,2**,단독,8m미만,127.57,331,202008,6,"54,000",1974,동일로104번길,20201021
경기도 의정부시 장암동,2**,단독,8m미만,127.57,331,202008,6,"54,000",1974,동일로104번길,
경기도 의정부시 호원동,3**,다가구,8m미만,169.29,107,202009,25,"29,000",1993,범골로,
경기도 의정부시 호원동,4**,다가구,8m미만,191.61,111.9,202001,30,"36,200",2002,안말로,
경기도 의정부시 호원동,4**,다가구,25m미만,213.57,120.2,202004,14,"44,300",2002,안말로,
경기도 의정부시 호원동,1**,다가구,25m미만,493.12,332,202009,9,"152,500",2002,망월로,
경기도 의정부시 호원동,3**,단독,8m미만,28.63,60,202011,17,"5,200",1964,신흥로,
경기도 의정부시 호원동,1**,단독,25m미만,51.77,79,202005,11,"31,200",1968,망월로,
경기도 의정부시 호원동,1**,단독,8m미만,52.33,87,202012,1,"4,000",1973,망월로28번길,
경기도 의정부시 호원동,2**,단독,8m미만,33.22,99,202005,18,"21,000",1968,호암로,20200615
경기도 의정부시 호원동,2**,단독,8m미만,59.4,116,202012,22,"28,000",1971,망월로,
경기도 의정부시 호원동,2**,단독,8m미만,48.93,119,202001,6,"19,000",1974,평화로243번길,
경기도 의정부시 호원동,3**,단독,8m미만,194.8,121,202006,15,"50,000",1993,백석로52번길,
경기도 의정부시 호원동,*,단독,8m미만,199.26,124,202005,13,"40,700",1993,회룡로117번길,
경기도 의정부시 호원동,4**,단독,12m미만,422.13,125.1,202011,18,"100,000",1993,평화로190번길,
경기도 의정부시 호원동,2**,단독,8m미만,48.46,138,202011,5,"48,345",1963,안말로8번길,
경기도 의정부시 호원동,3**,단독,8m미만,82.88,139,202005,24,"33,000",1974,신흥로96번길,
경기도 의정부시 호원동,2**,단독,8m미만,75.56,140,202007,6,"17,000",1983,망월로40번길,
경기도 의정부시 호원동,2**,단독,8m미만,121.23,162,202001,31,"50,000",1970,평화로243번길,
경기도 의정부시 호원동,2**,단독,8m미만,44.76,267,202006,20,"31,000",1969,망월로28번길,
경기도 의정부시 호원동,2**,단독,8m미만,85.12,409,202006,1,"74,000",1967,호암로109번길,
경기도 의정부시 호원동,3**,단독,8m미만,165.4,433,202004,25,"89,840",1973,범골로35번길,
경기도 의정부시 호원동,3**,단독,25m미만,96.99,925,202004,23,"293,790",1974,범골로35번길,
경기도 이천시 갈산동,2**,다가구,8m미만,162.4,214,202010,8,"22,000",2001,구만리로321번길,
경기도 이천시 갈산동,4**,다가구,8m미만,422.5,423,202001,31,"144,613",2019,갈산로87번길,
경기도 이천시 갈산동,5**,다가구,8m미만,337.55,502,202001,10,"95,000",2018,갈산로27번길,
경기도 이천시 갈산동,2**,다가구,8m미만,98,607,202011,18,"44,500",2004,갈산로136번길,
경기도 이천시 갈산동,2**,다가구,12m미만,148.2,963,202004,28,"57,500",2001,갈산로133번길,20200626
경기도 이천시 갈산동,2**,다가구,12m미만,148.2,963,202004,28,"57,500",2001,갈산로133번길,20200629
경기도 이천시 갈산동,2**,다가구,12m미만,148.2,963,202006,29,"57,500",2001,갈산로133번길,
경기도 이천시 갈산동,5**,단독,8m미만,107.31,313,202002,11,"23,243",1996,null,
경기도 이천시 갈산동,2**,단독,8m미만,164.38,391,202007,11,"44,120",2015,향교로238번길,
경기도 이천시 갈산동,5**,단독,8m미만,99.47,545,202008,24,"64,000",2013,null,
경기도 이천시 갈산동,2**,단독,8m미만,275.67,653,202002,10,"26,296",2010,갈산로,
경기도 이천시 고담동,2**,다가구,8m미만,662,833,202002,5,"165,200",2018,대산로247번길,
경기도 이천시 고담동,2**,단독,8m미만,99.02,330,202007,4,"19,300",2014,대산로,
경기도 이천시 고담동,2**,단독,8m미만,160.31,498,202007,10,"42,000",2014,대산로247번길,
경기도 이천시 고담동,3**,단독,8m미만,181.32,809,202010,19,"49,000",2017,진상미로2314번길,
경기도 이천시 관고동,2**,다가구,8m미만,137.24,130,202004,11,"19,000",1984,관고재로14번길,
경기도 이천시 관고동,2**,다가구,8m미만,261.54,159,202012,17,"84,000",2018,경충대로2716번길,
경기도 이천시 관고동,2**,다가구,12m미만,338.69,182,202003,11,"97,000",2020,영창로124번길,
경기도 이천시 관고동,2**,단독,8m미만,77.35,130,202011,11,"24,700",1981,관고재로8번길,
경기도 이천시 관고동,2**,단독,8m미만,72.88,133,202012,28,"20,850",1983,관고재로14번길,
경기도 이천시 관고동,2**,단독,8m미만,130.99,138,202011,13,"24,000",1981,관고재로8번길,
경기도 이천시 관고동,2*,단독,25m미만,215.98,197,202010,29,"59,000",1981,영창로,
경기도 이천시 관고동,2**,단독,8m미만,53.97,200,202005,11,"24,000",1977,관고재로14번길,
경기도 이천시 관고동,2**,단독,12m미만,77.2,266,202004,15,"25,500",1989,영창로,
경기도 이천시 관고동,2**,단독,8m미만,121.12,301,202001,14,"22,000",1979,경충대로2716번길,
경기도 이천시 대월면 구시리,2**,단독,8m미만,19.2,60,202009,27,500,2020,null,
경기도 이천시 대월면 구시리,2**,단독,8m미만,136.8,417,202005,4,"15,000",1989,다솔로,
경기도 이천시 대월면 구시리,6**,단독,8m미만,96,554,202003,13,"30,330",2014,대월로,
경기도 이천시 대월면 구시리,2**,단독,8m미만,128.88,660,202010,16,"8,772",2006,다솔로53번길,
경기도 이천시 대월면 구시리,3**,단독,12m미만,199,660,202009,10,"22,037",1998,대월로,
경기도 이천시 대월면 구시리,2**,단독,8m미만,97,674,202002,20,"23,400",1995,다솔로,
경기도 이천시 대월면 군량리,5**,단독,8m미만,79.84,413,202005,26,"15,700",2014,대월로,
경기도 이천시 대월면 군량리,5**,단독,8m미만,177.8,740,202010,27,"8,960",1989,대월로436번길,
경기도 이천시 대월면 군량리,6**,단독,12m미만,229.02,1024,202010,12,"47,400",2016,양녕로,
경기도 이천시 대월면 대흥리,4*,다가구,8m미만,199.32,331,202011,20,"16,000",1997,대산로211번길,
경기도 이천시 대월면 대흥리,4**,단독,8m미만,99.45,320,202009,26,"29,500",2016,대산로,
경기도 이천시 대월면 대흥리,6*,단독,8m미만,84.98,325,202002,3,"42,340",2018,대산로208번길,
경기도 이천시 대월면 대흥리,6*,단독,8m미만,89.66,325,202009,17,"38,700",2018,대산로208번길,
경기도 이천시 대월면 대흥리,4**,단독,8m미만,94.43,363,202004,15,"29,000",2017,대산로,
경기도 이천시 대월면 대흥리,2**,단독,8m미만,84.97,376,202002,8,"16,800",2014,대산로,
경기도 이천시 대월면 대흥리,4**,단독,8m미만,89.87,647,202005,7,"18,000",2017,대산로,
경기도 이천시 대월면 사동리,3**,다가구,12m미만,211.2,380,202007,24,"98,000",2009,사동로,
경기도 이천시 대월면 사동리,3**,다가구,8m미만,651.54,436,202007,18,"157,000",2017,사동로159번길,
경기도 이천시 대월면 송라리,2**,단독,8m미만,83.84,330,202010,29,"5,000",2001,다솔로238번길,
경기도 이천시 대월면 송라리,산8*,단독,-,91.15,331,202004,16,"10,000",1989,설가로669번길,
경기도 이천시 대월면 초지리,4**,단독,8m미만,143.7,138,202003,31,"6,000",1996,대평로,
경기도 이천시 대월면 초지리,3**,단독,12m미만,306.86,742,202008,8,"39,400",1997,대월로,
경기도 이천시 대포동,7**,단독,8m미만,145.8,335,202004,30,"22,000",2010,진상미로1818번길,
경기도 이천시 대포동,3**,단독,8m미만,80.4,561,202008,11,"25,500",2017,대장로62번길,
경기도 이천시 대포동,3**,단독,8m미만,99.63,607,202010,16,"19,600",2018,대장로62번길,
경기도 이천시 대포동,5**,단독,8m미만,191.4,650,202001,24,"16,707",1999,진상미로1800번길,
경기도 이천시 마장면 각평리,1**,단독,8m미만,49.56,251,202004,4,"13,000",2014,덕이로154번길,
경기도 이천시 마장면 관리,3**,다가구,8m미만,94.2,523,202001,20,"14,500",2011,마도로204번길,
경기도 이천시 마장면 관리,8**,단독,8m미만,116.22,432,202011,24,"31,500",1997,마도로248번길,
경기도 이천시 마장면 관리,8**,단독,8m미만,148.86,494,202007,15,"39,638",1997,마도로248번길,
경기도 이천시 마장면 관리,8**,단독,8m미만,148.86,496,202007,22,"29,640",1997,마도로248번길,
경기도 이천시 마장면 관리,8**,단독,8m미만,226.48,563,202007,7,"41,000",2010,마도로248번길,
경기도 이천시 마장면 관리,8**,단독,8m미만,165.07,630,202010,20,"45,792",2001,마도로248번길,
경기도 이천시 마장면 관리,7**,단독,8m미만,196.88,660,202001,16,"12,500",1997,마도로248번길,
경기도 이천시 마장면 관리,8**,단독,8m미만,214.1,686,202006,20,"44,011",2002,마도로248번길,
경기도 이천시 마장면 관리,8**,단독,8m미만,135.5,745,202008,12,"29,300",2005,null,
경기도 이천시 마장면 관리,8**,단독,8m미만,198.77,776,202010,29,"65,000",2007,마도로248번길,
경기도 이천시 마장면 덕평리,1**,다가구,8m미만,259.02,995,202010,21,"37,500",2002,덕이로42번길,
경기도 이천시 마장면 덕평리,1**,단독,8m미만,174.63,305,202002,10,"26,100",1979,덕이로42번길,
경기도 이천시 마장면 덕평리,4**,단독,8m미만,97.3,658,202011,17,"20,621",1990,null,20201221
경기도 이천시 마장면 덕평리,1**,단독,8m미만,98.93,737,202012,25,"37,500",2016,덕이로42번길,
경기도 이천시 마장면 양촌리,5*,단독,8m미만,144.66,331,202006,9,"21,000",1989,중부대로131번길,
경기도 이천시 마장면 오천리,2**,단독,8m미만,84.67,251,202009,25,"28,030",2016,작촌로35번길,
경기도 이천시 마장면 오천리,2**,단독,8m미만,84.67,251,202009,25,"28,400",2016,작촌로35번길,20201024
경기도 이천시 마장면 오천리,2**,단독,8m미만,84.76,294,202012,21,"28,060",2018,작촌로35번길,
경기도 이천시 마장면 오천리,2**,단독,8m미만,84.76,300,202006,8,"29,700",2018,작촌로35번길,
경기도 이천시 마장면 오천리,3**,단독,8m미만,237.9,321,202006,17,"26,200",2005,작촌로,
경기도 이천시 마장면 이치리,5**,단독,8m미만,32.3,200,202009,16,"6,000",1989,서이천로147번길,
경기도 이천시 마장면 이평리,*,단독,8m미만,133.38,970,202007,7,"54,800",2017,이섭대천로155번길,
경기도 이천시 마장면 이평리,1**,단독,12m미만,380.11,1154,202009,22,"94,000",1995,덕평로,
경기도 이천시 마장면 이평리,4**,단독,8m미만,293.07,1863,202010,6,"82,965",2007,덕평로663번길,
경기도 이천시 마장면 이평리,산3*,단독,-,247.89,14230,202008,25,"150,675",1983,null,
경기도 이천시 마장면 장암리,7*,단독,8m미만,61.27,274,202004,1,"13,900",2013,서이천로602번길,
경기도 이천시 마장면 장암리,6**,단독,8m미만,130.26,403,202005,26,"35,000",2014,이장로,
경기도 이천시 마장면 장암리,7**,단독,8m미만,133.74,538,202012,30,"45,000",1991,이장로157번길,
경기도 이천시 마장면 장암리,3**,단독,8m미만,151.8,618,202012,19,"36,344",2011,서이천로719번길,
경기도 이천시 마장면 표교리,4**,단독,8m미만,62.9,330,202009,5,"14,000",1990,서이천로337번길,
경기도 이천시 마장면 표교리,4**,단독,8m미만,51.1,364,202010,4,"14,000",1990,null,
경기도 이천시 마장면 표교리,*,단독,8m미만,149.69,440,202007,3,"15,000",1995,중부대로637번길,
경기도 이천시 마장면 해월리,1**,다가구,8m미만,657.29,756,202005,6,"60,000",2010,지산로206번길,
경기도 이천시 마장면 해월리,1**,단독,8m미만,37.5,298,202006,24,"8,000",1990,지산로160번길,
경기도 이천시 마장면 해월리,1**,단독,12m미만,140.48,358,202001,22,"32,966",1996,청강가창로,
경기도 이천시 마장면 해월리,3*,단독,8m미만,179.22,436,202007,21,"21,000",2002,청강가창로336번길,
경기도 이천시 마장면 해월리,3*,단독,8m미만,163.36,524,202007,8,"27,129",2000,청강가창로344번길,
경기도 이천시 마장면 해월리,3*,단독,8m미만,199.07,535,202012,8,"21,120",2000,청강가창로344번길,
경기도 이천시 마장면 해월리,7*,단독,8m미만,115.2,625,202007,21,"21,000",1990,지산로110번길,
경기도 이천시 마장면 회억리,1**,단독,8m미만,172.82,617,202007,15,"41,000",2003,중부대로225번길,
경기도 이천시 모가면 두미리,2**,단독,8m미만,81.2,1186,202009,26,"24,300",1984,사실로553번길,
경기도 이천시 모가면 산내리,5*,단독,8m미만,100,136,202004,24,"3,700",1999,마국산로,
경기도 이천시 모가면 서경리,4**,단독,8m미만,88.72,407,202012,23,"24,100",2013,진상미로1163번길,
경기도 이천시 모가면 서경리,1*,단독,8m미만,77,413,202010,27,"7,000",1995,진상미로1184번길,
경기도 이천시 모가면 서경리,3**,단독,8m미만,94.17,456,202005,8,"16,000",1990,진상미로1178번길,
경기도 이천시 모가면 서경리,4**,단독,8m미만,192,660,202006,24,"26,600",2001,진상미로1163번길,
경기도 이천시 모가면 서경리,4**,단독,8m미만,181.27,793,202010,9,"32,400",2014,진상미로1163번길,
경기도 이천시 모가면 소고리,3**,단독,8m미만,122.9,320,202002,14,"15,600",1996,진상미로1587번길,
경기도 이천시 모가면 소고리,7*,단독,8m미만,112.86,436,202006,22,"4,590",1989,공원로249번길,
경기도 이천시 모가면 송곡리,3**,단독,8m미만,96,244,202006,4,"3,000",1989,진상미로1067번길,
경기도 이천시 모가면 송곡리,3**,단독,8m미만,46.44,304,202012,15,"7,500",1974,진상미로1067번길,
경기도 이천시 모가면 송곡리,3**,단독,8m미만,197.26,360,202012,8,"15,500",1994,진상미로1067번길,
경기도 이천시 모가면 송곡리,3**,단독,8m미만,103.2,660,202003,30,"20,200",1999,진상미로1055번길,
경기도 이천시 모가면 송곡리,3**,단독,8m미만,113.31,717,202006,23,"25,785",2017,진상미로1055번길,
경기도 이천시 모가면 신갈리,4**,단독,8m미만,104.8,373,202012,1,"13,000",1976,사실로,
경기도 이천시 모가면 신갈리,3**,단독,8m미만,136.8,660,202012,10,"20,000",1999,사실로1026번길,
경기도 이천시 모가면 양평리,2**,단독,8m미만,109.83,1212,202009,19,"27,500",2015,군들로82번길,
경기도 이천시 모가면 어농리,5**,단독,8m미만,83,437,202007,2,"11,500",1995,사실로785번길,
경기도 이천시 모가면 원두리,2**,단독,8m미만,86.4,190,202008,28,"1,800",1989,진상미로1453번길,
경기도 이천시 모가면 원두리,2**,단독,8m미만,89.64,387,202011,23,"11,500",2000,진상미로1453번길,
경기도 이천시 모가면 진가리,7*,단독,8m미만,84.87,301,202005,16,"12,700",1997,대월로,
경기도 이천시 모가면 진가리,4**,단독,8m미만,98.59,496,202005,25,"20,900",2017,진상미로1271번길,
경기도 이천시 모가면 진가리,4*,단독,8m미만,131.6,1075,202007,3,"18,000",1989,대월로28번길,
경기도 이천시 백사면 경사리,4**,단독,12m미만,88.8,362,202012,14,"36,636",1989,원적로,
경기도 이천시 백사면 경사리,6**,단독,8m미만,115.88,416,202008,29,"21,300",2010,원적로617번길,
경기도 이천시 백사면 경사리,2**,단독,8m미만,145.24,420,202009,1,"35,300",2017,원적로774번길,
경기도 이천시 백사면 경사리,6**,단독,8m미만,108.54,431,202007,31,"33,000",2019,원적로617번길,
