시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일
경기도 안산상록구 본오동,9**,다가구,8m미만,428.16,245.2,202103,10,"78,000",1990,세류로2안길,
경기도 안산상록구 본오동,7**,다가구,12m미만,568.96,246,202103,9,"115,000",2003,각골서로3길,
경기도 안산상록구 본오동,9**,다가구,8m미만,572.94,246.5,202104,22,"72,000",1999,막고지2길,
경기도 안산상록구 본오동,8**,다가구,25m미만,578.88,246.6,202102,28,"126,000",2002,본오로,
경기도 안산상록구 본오동,9**,다가구,8m미만,543.64,246.7,202105,27,"66,750",1996,동산고안길,
경기도 안산상록구 본오동,1***,다가구,8m미만,539.18,246.9,202105,11,"80,000",1992,각골로8길,
경기도 안산상록구 본오동,8**,다가구,8m미만,468.62,247.7,202105,9,"105,500",2011,본오공원2길,
경기도 안산상록구 본오동,7**,다가구,25m미만,435.23,251.9,202103,5,"98,000",1997,반석로,
경기도 안산상록구 본오동,8**,다가구,25m미만,490.71,252.2,202107,10,"86,000",1992,본원로,
경기도 안산상록구 본오동,9**,다가구,8m미만,234.72,252.7,202104,20,"81,000",1989,샘골로6길,
경기도 안산상록구 본오동,7**,다가구,12m미만,589.84,257.7,202105,18,"79,000",1998,각골로3길,
경기도 안산상록구 본오동,1***,다가구,8m미만,546.35,258.7,202105,7,"77,000",1995,각골로4안길,
경기도 안산상록구 본오동,1***,다가구,8m미만,524.88,258.8,202105,7,"93,600",1993,각골로4안길,
경기도 안산상록구 본오동,8**,다가구,25m미만,556.16,259.2,202104,5,"74,000",1995,본원로,
경기도 안산상록구 본오동,8**,다가구,8m미만,600,259.2,202102,10,"82,500",1993,샘골로7길,
경기도 안산상록구 본오동,8**,다가구,25m미만,420.48,259.3,202105,27,"78,000",1998,본원로,
경기도 안산상록구 본오동,9**,다가구,8m미만,395.33,261.9,202107,13,"66,000",1992,오목로9길,
경기도 안산상록구 본오동,9**,다가구,8m미만,395.33,261.9,202103,29,"66,000",1992,오목로9길,20210526
경기도 안산상록구 본오동,8**,다가구,25m미만,509.01,264.1,202103,14,"131,500",2008,오목로,
경기도 안산상록구 본오동,8**,다가구,8m미만,604.35,270,202106,30,"100,000",1995,충장로3안길,
경기도 안산상록구 본오동,9**,다가구,25m미만,459.46,270.1,202104,18,"110,000",1996,샘골로,
경기도 안산상록구 본오동,8**,다가구,8m미만,606.12,270.2,202106,14,"90,000",1993,본오로7길,
경기도 안산상록구 본오동,9**,다가구,12m미만,608.28,270.4,202106,9,"92,000",1994,충장로2길,
경기도 안산상록구 본오동,8**,다가구,12m미만,619.9,270.5,202104,26,"86,000",1994,충장로3길,
경기도 안산상록구 본오동,9**,다가구,8m미만,590.82,271.7,202104,17,"67,000",2002,막고지2길,
경기도 안산상록구 본오동,9**,다가구,12m미만,612.36,272.7,202103,30,"88,000",1992,오목로7길,
경기도 안산상록구 본오동,8**,다가구,8m미만,454.86,275.6,202101,14,"78,000",1992,각골서로2안길,
경기도 안산상록구 본오동,7**,다가구,8m미만,575.24,277.2,202104,17,"87,000",1996,각골로2안길,
경기도 안산상록구 본오동,9**,다가구,12m미만,631.8,278.7,202105,12,"96,000",1995,충장로1길,
경기도 안산상록구 본오동,7**,다가구,8m미만,612.66,280,202102,8,"74,000",1994,반석로4안길,
경기도 안산상록구 본오동,9**,다가구,25m미만,452.75,280.4,202103,13,"65,000",1993,고목로3길,
경기도 안산상록구 본오동,9**,다가구,8m미만,651.64,287.5,202102,18,"94,000",2000,샘골로6길,
경기도 안산상록구 본오동,8**,다가구,8m미만,624.78,288.2,202106,8,"92,000",1992,오목로3안길,
경기도 안산상록구 본오동,9**,다가구,25m미만,676.2,289.4,202104,15,"135,000",2003,샘골로,
경기도 안산상록구 본오동,7**,다가구,12m미만,600.58,291.2,202106,23,"81,000",1993,각골동로1길,
경기도 안산상록구 본오동,8**,다가구,12m미만,655.44,292.5,202102,8,"97,000",1994,각골서로2안길,
경기도 안산상록구 본오동,7**,다가구,25m미만,480.95,294.9,202105,17,"86,000",1997,오목로15길,20210716
경기도 안산상록구 본오동,8**,다가구,8m미만,644.13,295.7,202101,16,"86,000",1995,본원로5안길,
경기도 안산상록구 본오동,8**,다가구,25m미만,491.82,299.9,202106,18,"115,000",1995,각골서로,
경기도 안산상록구 본오동,9**,다가구,8m미만,654.88,306.1,202105,26,"115,500",1993,오목로7길,
경기도 안산상록구 본오동,9**,다가구,12m미만,655.02,324,202107,9,"108,000",1994,막고지3길,
경기도 안산상록구 본오동,7**,다가구,8m미만,653.51,341.5,202104,17,"96,500",1996,각골로2안길,
경기도 안산상록구 본오동,8**,다가구,8m미만,656.18,345.7,202103,22,"110,000",1994,본오로7길,
경기도 안산상록구 본오동,1***,다가구,8m미만,632.63,363.3,202101,11,"105,000",1996,각골로5안길,
경기도 안산상록구 본오동,7**,다가구,25m미만,659.43,418.4,202102,23,"132,000",1997,이호로,
경기도 안산상록구 본오동,7**,다가구,12m미만,321.18,483.2,202106,21,"138,800",1991,이호로7길,
경기도 안산상록구 본오동,1***,단독,12m미만,219.34,209.5,202102,26,"58,000",2000,고목로9길,
경기도 안산상록구 본오동,6**,단독,12m미만,239.23,214.7,202104,10,"65,000",1987,샘골로5길,
경기도 안산상록구 본오동,7**,단독,8m미만,166.16,228.3,202102,22,"61,000",1995,오목로,
경기도 안산상록구 본오동,7**,단독,8m미만,166.16,228.3,202102,22,"69,000",1995,오목로,
경기도 안산상록구 본오동,7**,단독,8m미만,554.58,236,202101,19,"47,600",1992,본오로3안길,20210309
경기도 안산상록구 본오동,7**,단독,8m미만,502.76,236.6,202104,1,"71,000",1993,본오로3길,
경기도 안산상록구 본오동,7**,단독,8m미만,111.06,238.2,202103,15,"72,000",1988,본오로3길,
경기도 안산상록구 본오동,1***,단독,8m미만,573.33,247,202105,11,"78,000",1993,각골로8길,
경기도 안산상록구 본오동,9**,단독,12m미만,185.05,263.6,202105,28,"70,000",2000,충장로1길,
경기도 안산상록구 본오동,9**,단독,25m미만,494.8,270.7,202101,12,"82,000",1995,막고지로,
경기도 안산상록구 본오동,7**,단독,12m미만,321.18,483.2,202106,21,"94,200",1990,이호로7길,
경기도 안산상록구 부곡동,7**,다가구,8m미만,278.08,172.3,202102,19,"35,000",1995,시낭공원길,
경기도 안산상록구 부곡동,*,다가구,8m미만,284.56,198,202103,12,"50,000",2010,새말길,
경기도 안산상록구 부곡동,6**,다가구,8m미만,494.76,215,202101,27,"50,500",1990,성호로22길,
경기도 안산상록구 부곡동,7**,다가구,8m미만,273.33,218.6,202102,19,"55,000",1990,시낭공원길,
경기도 안산상록구 부곡동,5**,다가구,8m미만,102.54,231.8,202103,20,"50,000",1990,null,
경기도 안산상록구 부곡동,6**,다가구,8m미만,492.01,240.2,202102,10,"63,500",1994,null,
경기도 안산상록구 부곡동,5**,다가구,25m미만,194.63,243,202106,26,"69,000",2002,정재로,
경기도 안산상록구 부곡동,6**,다가구,12m미만,263.07,244.9,202103,23,"55,000",1990,정재로4길,
경기도 안산상록구 부곡동,6**,다가구,25m미만,512.56,251.4,202103,1,"98,500",1995,부곡로,
경기도 안산상록구 부곡동,6**,다가구,12m미만,350.66,255.8,202104,21,"89,000",1992,부곡로5안길,
경기도 안산상록구 부곡동,6**,다가구,12m미만,591.4,257.3,202104,30,"78,500",1995,부곡로6길,
경기도 안산상록구 부곡동,6**,다가구,8m미만,598.16,260.9,202103,31,"80,000",1993,성호로16안길,
경기도 안산상록구 부곡동,7**,다가구,25m미만,573.08,261,202103,5,"72,500",1998,시낭북로4길,
경기도 안산상록구 부곡동,7**,다가구,8m미만,607.98,263.6,202103,31,"89,000",1997,시낭안길,
경기도 안산상록구 부곡동,7**,다가구,8m미만,454.03,266.9,202105,4,"85,000",1998,시낭안길,
경기도 안산상록구 부곡동,6**,다가구,8m미만,310.86,270.9,202101,16,"70,000",1990,부곡로1안길,
경기도 안산상록구 부곡동,6**,다가구,8m미만,310.86,270.9,202105,27,"73,500",1990,부곡로1안길,
경기도 안산상록구 부곡동,6**,다가구,8m미만,397.11,271.4,202103,25,"58,000",1991,정재로8길,
경기도 안산상록구 부곡동,6**,다가구,8m미만,528.61,271.4,202103,24,"64,000",1995,정재로8길,
경기도 안산상록구 부곡동,6**,다가구,8m미만,301.98,271.6,202103,24,"66,500",2001,정재로8길,
경기도 안산상록구 부곡동,6**,다가구,25m미만,650.76,274.3,202104,7,"140,000",2002,성호로,
경기도 안산상록구 부곡동,6**,다가구,25m미만,652.28,276.7,202103,26,"92,000",1995,두레로,
경기도 안산상록구 부곡동,6**,다가구,8m미만,655.88,276.7,202105,20,"87,500",1995,부곡로2안길,
경기도 안산상록구 부곡동,7**,다가구,8m미만,564.24,289.9,202101,12,"75,250",1993,시낭북로5길,
경기도 안산상록구 부곡동,6**,다가구,25m미만,508.47,348.6,202104,11,"91,000",1997,부곡로,
경기도 안산상록구 부곡동,5**,단독,25m미만,336.01,237.2,202107,3,"61,000",1994,부곡로4길,
경기도 안산상록구 부곡동,6**,단독,12m미만,354.6,257.4,202104,22,"52,000",1990,정재로9안길,
경기도 안산상록구 부곡동,6**,단독,8m미만,271.02,275.7,202106,26,"44,000",1991,정재로8길,
경기도 안산상록구 부곡동,6**,단독,12m미만,228.01,291.3,202102,25,"82,000",1995,부곡로2길,
경기도 안산상록구 사동,1***,다가구,12m미만,493.95,245.5,202105,15,"93,000",1993,네고지3길,
경기도 안산상록구 사동,1***,다가구,8m미만,408.42,245.7,202102,22,"58,500",1991,시곡1길,
경기도 안산상록구 사동,1***,다가구,8m미만,425.76,246.5,202106,29,"70,500",2000,네고지길,
경기도 안산상록구 사동,1***,다가구,8m미만,425.76,246.5,202106,29,"70,500",2000,네고지길,
경기도 안산상록구 사동,1***,다가구,8m미만,413.17,248.1,202103,4,"59,000",1996,장화1안길,
경기도 안산상록구 사동,1***,다가구,25m미만,554.25,249.5,202104,19,"137,000",2003,초당로,
경기도 안산상록구 사동,1***,다가구,8m미만,498.48,251.8,202101,26,"67,000",1994,항호1길,
경기도 안산상록구 사동,1***,다가구,12m미만,532.52,252.9,202105,6,"58,000",2001,영화7길,
경기도 안산상록구 사동,1***,다가구,12m미만,400.45,253.4,202103,31,"65,000",1997,영화7길,
경기도 안산상록구 사동,1***,다가구,8m미만,619.14,254.8,202102,1,"67,500",2002,네고지길,
경기도 안산상록구 사동,1***,다가구,8m미만,570.32,255.9,202103,5,"77,000",1993,후곡3안길,
경기도 안산상록구 사동,1***,다가구,12m미만,594,256.3,202102,2,"119,000",2008,천문2길,
경기도 안산상록구 사동,1***,다가구,12m미만,621.36,260.3,202105,21,"80,000",2002,서암로1길,
경기도 안산상록구 사동,1***,다가구,8m미만,620.64,261.1,202103,23,"75,500",1993,장화3안길,
경기도 안산상록구 사동,1***,다가구,12m미만,497.82,262.3,202103,3,"76,319",1996,감골공원길,
경기도 안산상록구 사동,1***,다가구,12m미만,609.4,263.9,202105,24,"121,000",2006,성안2길,
경기도 안산상록구 사동,1***,다가구,12m미만,379.62,265.4,202107,17,"75,500",1997,분대1길,
경기도 안산상록구 사동,1***,다가구,8m미만,612.82,265.5,202102,4,"88,000",2001,서암로4길,
경기도 안산상록구 사동,1***,다가구,8m미만,607.7,269.9,202101,20,"66,000",2001,null,
경기도 안산상록구 사동,1***,다가구,25m미만,624.7,271.7,202102,26,"85,000",1994,null,
경기도 안산상록구 사동,1***,다가구,25m미만,672,286.3,202107,4,"99,000",2001,석호공원로,
경기도 안산상록구 사동,1***,단독,25m미만,470.61,224,202106,1,"90,000",2004,이화로,
경기도 안산상록구 사동,1***,단독,8m미만,153.24,238.1,202105,28,"75,500",1995,당골길,
경기도 안산상록구 사동,1***,단독,8m미만,214.64,239.6,202103,15,"58,850",1992,둥지길,
경기도 안산상록구 사동,1***,단독,8m미만,91.54,246,202105,31,"61,000",1991,초당1안길,
경기도 안산상록구 사동,1***,단독,25m이상,40.4,250.1,202102,26,"75,500",1996,항가울로,
경기도 안산상록구 사동,1***,단독,12m미만,456.12,253.9,202104,6,"85,200",1996,초당3길,
경기도 안산상록구 사동,1***,단독,12m미만,155.34,256,202106,3,"60,000",1993,항호2길,
경기도 안산상록구 사동,1***,단독,8m미만,582.4,265.2,202106,17,"94,500",1998,이화3길,
경기도 안산상록구 사동,1***,단독,12m미만,595.14,265.3,202106,21,"88,000",1991,초당2길,
경기도 안산상록구 사동,1***,단독,12m미만,595.14,265.3,202104,29,"88,000",1991,초당2길,20210619
경기도 안산상록구 사동,1***,단독,12m미만,114.51,265.5,202107,17,"75,500",1996,분대1길,
경기도 안산상록구 사동,1***,단독,25m미만,485.92,272.3,202102,1,"120,000",2008,평안로,
경기도 안산상록구 사동,1***,단독,12m미만,442.75,276.7,202105,20,"79,000",1996,댕이길,
경기도 안산상록구 사동,1***,단독,12m미만,659.52,280.9,202101,27,"90,000",1994,장화3길,
경기도 안산상록구 사동,1***,단독,25m미만,615.76,295.8,202103,25,"125,000",2003,초당로,
경기도 안산상록구 사동,1***,단독,12m미만,272.33,309.3,202107,5,"113,000",1994,후곡2길,
경기도 안산상록구 사동,1***,단독,12m미만,202.37,541.5,202103,26,"140,000",1993,항호2길,
경기도 안산상록구 사사동,4**,단독,8m미만,131.77,241,202103,12,"59,000",1981,양지마을3길,
경기도 안산상록구 수암동,4**,단독,12m미만,168.92,132,202102,4,"52,000",2003,원당골2길,
경기도 안산상록구 수암동,4**,단독,12m미만,133.21,365.2,202101,7,"92,000",2006,원당골5길,
경기도 안산상록구 수암동,2**,단독,8m미만,327.67,2194,202105,27,"66,400",1973,지장골길,
경기도 안산상록구 양상동,2**,단독,12m미만,163.42,307,202103,15,"65,100",2004,버대길,
경기도 안산상록구 월피동,4**,다가구,8m미만,590.22,260.3,202103,29,"83,000",2002,안산천동로9길,
경기도 안산상록구 월피동,4**,다가구,12m미만,382.36,268.5,202104,8,"42,000",1995,부루지2길,
경기도 안산상록구 월피동,4**,다가구,8m미만,439.52,268.6,202104,6,"59,000",1995,부루지3길,
경기도 안산상록구 월피동,4**,다가구,25m미만,444.9,270.7,202102,4,"88,700",1997,시낭로,
경기도 안산상록구 월피동,5**,다가구,25m미만,460.44,270.8,202106,7,"99,000",1997,안산천서로,
경기도 안산상록구 월피동,4**,다가구,12m미만,323.64,276.4,202105,15,"88,000",1990,광덕산안길,
경기도 안산상록구 월피동,4**,다가구,8m미만,590.88,277.1,202101,29,"72,000",1995,부루지1길,
경기도 안산상록구 월피동,4**,다가구,8m미만,534.48,280.4,202106,22,"105,000",1994,안산천동로7길,
경기도 안산상록구 월피동,4**,다가구,12m미만,628.88,282.6,202103,30,"81,000",1996,안산천동로6길,
경기도 안산상록구 월피동,4**,다가구,8m미만,618.19,286.2,202102,5,"75,000",1993,부루지1길,
경기도 안산상록구 월피동,4**,다가구,8m미만,383.04,286.3,202102,22,"75,000",1990,부루지1길,
경기도 안산상록구 월피동,5**,다가구,25m미만,474.8,286.9,202101,18,"80,000",1996,광덕산안길,
경기도 안산상록구 월피동,5**,다가구,8m미만,289.39,287,202101,14,"75,400",2003,예술대학로8길,
경기도 안산상록구 월피동,4**,다가구,8m미만,497.04,289.8,202103,23,"85,500",2001,안산천동로3길,
경기도 안산상록구 월피동,5**,다가구,12m미만,659.52,290,202106,14,"92,000",1996,안산천서로1길,
경기도 안산상록구 월피동,4**,다가구,25m미만,644.12,290.1,202103,25,"106,000",1994,안산천동로2길,
경기도 안산상록구 월피동,4**,다가구,25m미만,466.05,290.6,202104,3,"101,000",1995,시낭로,
경기도 안산상록구 월피동,4**,다가구,8m미만,577.09,292.8,202102,28,"85,000",1993,부루지4길,
경기도 안산상록구 월피동,4**,다가구,8m미만,630.75,292.8,202102,28,"86,000",1993,부루지4길,
경기도 안산상록구 월피동,4**,다가구,8m미만,658.37,308.6,202101,4,"81,000",1997,안산천동로5길,
